time,open,high,low,close,tick_volume,spread
1552467600,145.857,146.331,145.729,146.292,6750,36
1552471200,146.293,146.513,146.192,146.411,7040,36
1552474800,146.411,146.43,146.166,146.18,4865,36
1552478400,146.18,146.517,146.136,146.426,5244,36
1552482000,146.426,146.723,146.355,146.539,6238,36
1552485600,146.539,146.718,146.465,146.671,6317,36
1552489200,146.671,146.878,146.507,146.799,8225,36
1552492800,146.799,146.855,146.675,146.737,6439,36
1552496400,146.736,147.164,146.644,147.133,10437,36
1552500000,147.14,147.158,146.808,146.981,7225,36
1552503600,146.981,147.119,146.823,146.845,3978,36
1552507200,146.845,147.022,146.713,146.755,4542,36
1552510800,146.754,147.52,146.754,147.302,9914,36
1552514400,147.302,148.707,147.238,148.187,7442,36
1552518000,148.222,148.262,147.99,148.112,8342,36
1552521600,148.112,148.255,148.035,148.043,2230,36
1552525200,148.043,148.051,147.565,147.745,3103,36
1552528800,147.745,147.802,147.529,147.711,4437,36
1552532400,147.712,147.88,147.694,147.756,4911,36
1552536000,147.756,147.883,147.7,147.787,3338,36
1552539600,147.785,148.043,147.726,147.824,4230,36
1552543200,147.828,147.832,147.672,147.745,3033,36
1552546800,147.745,147.822,147.714,147.819,3310,36
1552550400,147.819,148.117,147.74,147.993,4151,36
1552554000,147.993,148.275,147.921,148.099,5773,36
1552557600,148.099,148.856,148.093,148.597,9557,36
1552561200,148.597,148.597,148.044,148.084,9257,36
1552564800,148.085,148.111,147.365,147.675,10961,36
1552568400,147.677,147.895,147.425,147.676,7970,36
1552572000,147.678,148.364,147.504,148.208,9073,36
1552575600,148.208,148.216,147.619,147.733,8595,36
1552579200,147.732,147.87,147.492,147.833,7443,36
1552582800,147.833,148.362,147.826,148.345,8402,36
1552586400,148.347,148.447,148.138,148.242,6186,36
1552590000,148.242,148.339,147.919,148.115,5035,36
1552593600,148.115,148.434,147.681,147.866,6042,36
1552597200,147.868,147.87,147.608,147.725,3791,36
1552600800,147.726,147.917,147.655,147.831,2162,31
1552604400,147.873,148.038,147.537,148.012,5685,36
1552608000,148.011,148.092,147.923,147.951,1944,36
1552611600,147.951,148.151,147.938,148.135,2740,36
1552615200,148.136,148.209,148.01,148.101,4889,38
1552618800,148.101,148.133,147.992,148.035,3404,37
1552622400,148.038,148.081,147.918,148.024,4674,37
1552626000,148.026,148.084,147.677,147.836,5712,36
1552629600,147.839,147.935,147.817,147.914,3110,36
1552633200,147.913,147.933,147.74,147.755,2982,39
1552636800,147.756,147.994,147.734,147.95,4262,37
